canonicalProductId,brand,name,decision,reasons,warnings,photoStatus,manufacturerRefs,sourcePageUrl
CANON-MGF-MGF-DENTAL-OIL-FREE-COMPRESSORS-ACCESSORIES-MODULI-PER-ARIA-RESPIRABILE-HTML,MGF,Breathing air modules,MODERATION,,MANUFACTURER_REFERENCE_REQUIRED | PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,,https://www.mgfcompressors.com/dental/oil-free-compressors-accessories/moduli-per-aria-respirabile.html
CANON-MGF-MGF-DENTAL-DENTAL-SUCTION-SYSTEMS-SURGICAL-SUCTION-ACCESSORIES-QUADRO-DI-COMANDO-PER-UNITA-ASPIR-HTML,MGF,Control panel for ASPIR units,MODERATION,,MANUFACTURER_REFERENCE_REQUIRED | PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,,https://www.mgfcompressors.com/dental/dental-suction-systems/surgical-suction-accessories/quadro-di-comando-per-unita-aspir.html
CANON-MGF-MGF-DENTAL-CENTRALIZED-SURGICAL-DENTAL-SUCTION-SURGICAL-SUCTION-ACCESSORIES-QUADRO-DI-COMANDO-PER-UNITA-ASPIR-,MGF,Control panel for ASPIR units,MODERATION,,MANUFACTURER_REFERENCE_REQUIRED | PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,,https://www.mgfcompressors.com/dental/centralized-surgical-dental-suction/surgical-suction-accessories/quadro-di-comando-per-unita-aspir.html
CANON-MGF-PR-CS400-090-MT-HD,MGF,CS 100/30 TANDEM PRIME M HD - 220V 50/60Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS400-090-MT-HD,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/silenced-prime-versions-with-air-dryer/cs-100-30-tandem-prime-m-10-bar-1-1.html
CANON-MGF-PR-CS400-090-MT3-HD,MGF,CS 100/30 TANDEM PRIME M HD - 400V 50/60Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS400-090-MT3-HD,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/silenced-prime-versions-with-air-dryer/cs-100-30-tandem-prime-m-10-bar-2.html
CANON-MGF-PR-CS400-090-T-HD,MGF,CS 100/30 TANDEM PRIME S HD 10 BAR - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS400-090-T-HD,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/silenced-prime-versions-without-air-dryer/cs-100-30-tandem-prime-s-10-bar-1-1.html
CANON-MGF-PR-CS400-090-T3-HD,MGF,CS 100/30 TANDEM PRIME S HD 10 BAR - 400V 50/60Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS400-090-T3-HD,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/silenced-prime-versions-without-air-dryer/cs-100-30-tandem-prime-s-10-bar-2.html
CANON-MGF-PR-CS600-090-T3-AN,MGF,CS 100/50 TANDEM PRIME E - 400V 50/60Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS600-090-T3-AN,https://www.mgfcompressors.com/dental/pure-air-dental-compressors-medical-compressors/prime-line/cs-100-50-tandem-prime-e-2.html
CANON-MGF-PR-CS600-090-MT-HD,MGF,CS 100/50 TANDEM PRIME M HD - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS600-090-MT-HD,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/silenced-prime-versions-with-air-dryer/cs-100-50-tandem-prime-m-10-bar-1.html
CANON-MGF-PR-CS600-090-MT3-HD,MGF,CS 100/50 TANDEM PRIME M HD - 400V 50/60Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS600-090-MT3-HD,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/silenced-prime-versions-with-air-dryer/cs-100-50-tandem-prime-m-10-bar-1-1.html
CANON-MGF-PR-CS600-090-T-HD,MGF,CS 100/50 TANDEM PRIME S HD 10 BAR - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS600-090-T-HD,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/silenced-prime-versions-without-air-dryer/cs-100-50-tandem-prime-s-hd-10-bar.html
CANON-MGF-PR-CS600-090-T3-HD,MGF,CS 100/50 TANDEM PRIME S HD 10 BAR - 400V 50/60Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS600-090-T3-HD,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/silenced-prime-versions-without-air-dryer/cs-100-50-tandem-prime-s-10-bar-1.html
CANON-MGF-PR-CS600-090-SMT3,MGF,CS 100/50 TANDEM PRIME X3 10 BAR - 400V 50/60Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS600-090-SMT3,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/x-line-version/cs-100-50-tandem-prime-x3-10-bar.html
CANON-MGF-PR-CS200-040-M,MGF,CS 30/15 PRIME M,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS200-040-M,https://www.mgfcompressors.com/dental/pure-air-dental-compressors-medical-compressors/prime-line/cs-30-15-prime-m.html
CANON-MGF-PR-CS200-040-M-HD,MGF,CS 30/15 PRIME M HD - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS200-040-M-HD,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/cs-30-15-prime-m-hd.html
CANON-MGF-PR-CS200-040-HD,MGF,CS 30/15 PRIME S HD 10 BAR - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS200-040-HD,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/cs-30-15-prime-s-10-bar-1.html
CANON-MGF-PR-CS300-040-AN,MGF,CS 50/25 PRIME E - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS300-040-AN,https://www.mgfcompressors.com/dental/pure-air-dental-compressors/cs-50-25-prime-e.html
CANON-MGF-PR-CS300-040-M,MGF,CS 50/25 PRIME M,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS300-040-M,https://www.mgfcompressors.com/dental/pure-air-dental-compressors-medical-compressors/prime-line/cs-50-25-prime-m.html
CANON-MGF-PR-CS300-040-M-HD,MGF,CS 50/25 PRIME M HD - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS300-040-M-HD,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/cs-50-25-prime-m-10-bar-1-1.html
CANON-MGF-PR-CS300-040-M400-HD,MGF,CS 50/25 PRIME M HD - 400V 50/60Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS300-040-M400-HD,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/cs-50-25-prime-m-10-bar-2.html
CANON-MGF-PR-CS300-040-HD,MGF,CS 50/25 PRIME S HD 10 BAR - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS300-040-HD,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/cs-50-25-prime-s-10-bar-2.html
CANON-MGF-PR-CS300-040-400-HD,MGF,CS 50/25 PRIME S HD 10 BAR - 400V 50/60Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS300-040-400-HD,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/cs-50-25-prime-s-10-bar-1-1.html
CANON-MGF-PR-CS300-050-SM,MGF,CS 50/25 PRIME X 10 BAR - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS300-050-SM,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/cs-50-25-prime-x-10-bar.html
CANON-MGF-PR-CS300-050-SM-400,MGF,CS 50/25 PRIME X3 10 BAR - 400V 50/60Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-CS300-050-SM-400,https://www.mgfcompressors.com/dental/oil-free-compressors-prime-hd-for-cad-cam/x-line-version/cs-50-25-prime-x3-10-bar.html
CANON-MGF-GC-150-GE-6-V,MGF,GENESIS 1.1 kW - 220V 60Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,GC-150-GE-6-V,https://www.mgfcompressors.com/dental/oil-free-compressors-pumping-units/genesis-11-kw-1.html
CANON-MGF-GC-150-GE-V1-V,MGF,GENESIS 1.1 kW - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,GC-150-GE-V1-V,https://www.mgfcompressors.com/dental/oil-free-compressors-pumping-units/genesis-11-kw.html
CANON-MGF-TA-FV-011-TA-FV-012-TA-FV-013,MGF,HEPA 14 exhaust air filtration,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,"TA-FV-011, TA-FV-012, TA-FV-013",https://www.mgfcompressors.com/dental/dental-suction-systems/hepa-14-exhaust-air-filtration.html
CANON-MGF-TA-FV-011-CA-TA-FV-012-CA-TA-FV-013-CA,MGF,HEPA 14 filtration for exhausted air with activated carbon,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,"TA-FV-011-CA, TA-FV-012-CA, TA-FV-013-CA",https://www.mgfcompressors.com/dental/dental-suction-systems/surgical-suction-accessories/hepa-14-filtration-for-exhausted-air-with-activated-carbon.html
CANON-MGF-AS-075-EX1-AS,MGF,HYBRID A1S - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,AS-075-EX1-AS,https://www.mgfcompressors.com/dental/dental-suction-systems/semi-wet-suction-systems-hybrid-range/mgf-hybrid-1s-1.html
CANON-MGF-AS-075-EX-AS,MGF,HYBRID A1S CB - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,AS-075-EX-AS,https://www.mgfcompressors.com/dental/dental-suction-systems/hybrid-a1s-cb.html
CANON-MGF-AS-094-EX,MGF,MGF HYBRID 1 - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,AS-094-EX,https://www.mgfcompressors.com/dental/dental-suction-systems/semi-wet-suction-systems-hybrid-range/mgf-hybrid-1.html
CANON-MGF-AS-075-EX1,MGF,MGF HYBRID 1S - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,AS-075-EX1,https://www.mgfcompressors.com/dental/dental-suction-systems/mgf-hybrid-1s.html
CANON-MGF-AS-075-EX,MGF,MGF HYBRID 1S CB - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,AS-075-EX,https://www.mgfcompressors.com/dental/dental-suction-systems/mgf-hybrid-1s-cb.html
CANON-MGF-AS-100-EX,MGF,MGF HYBRID 2 - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,AS-100-EX,https://www.mgfcompressors.com/dental/dental-suction-systems/semi-wet-suction-systems-hybrid-range/mgf-hybrid-2.html
CANON-MGF-AS-094-EX-AS,MGF,MGF HYBRID A 1 - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,AS-094-EX-AS,https://www.mgfcompressors.com/dental/dental-suction-systems/semi-wet-suction-systems-hybrid-range/mgf-hybrid-a-1.html
CANON-MGF-AS-100-EX-AS,MGF,MGF HYBRID A2 - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,AS-100-EX-AS,https://www.mgfcompressors.com/dental/dental-suction-systems/semi-wet-suction-systems-hybrid-range/mgf-hybrid-a2.html
CANON-MGF-AS-150-EX-AS,MGF,MGF HYBRID A5 - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,AS-150-EX-AS,https://www.mgfcompressors.com/dental/dental-suction-systems/semi-wet-suction-systems-hybrid-range/mgf-hybrid-a5.html
CANON-MGF-AS-150-EX-400-AS,MGF,MGF HYBRID A5 - 400V 50/60Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,AS-150-EX-400-AS,https://www.mgfcompressors.com/dental/dental-suction-systems/semi-wet-suction-systems-hybrid-range/mgf-hybrid-a5-1.html
CANON-MGF-D-MB150-024-M-15,MGF,MINI BOX 24/10 GENESI M Advance Pure Air - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,D-MB150-024-M-15,https://www.mgfcompressors.com/dental/pure-air-dental-compressors/genesi-line/mini-box-24-10-genesi-m-advance-pure-air.html
CANON-MGF-S-OF100-003-MS1,MGF,MINI SILENT 1 - 220V 50/60Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,S-OF100-003-MS1,https://www.mgfcompressors.com/dental/pure-air-dental-compressors/mini-silent-1-2.html
CANON-MGF-S-OF100-003-MS2,MGF,MINI SILENT 2 - 220V 50/60Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,S-OF100-003-MS2,https://www.mgfcompressors.com/dental/pure-air-dental-compressors/mini-silent-2.html
CANON-MGF-S-OF100-003-MS,MGF,MINI SILENT EVO - 220V 50/60Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,S-OF100-003-MS,https://www.mgfcompressors.com/dental/pure-air-dental-compressors/mini-silent-evo-2.html
CANON-MGF-AS-01010001,MGF,MULTISYSTEM TYP 1 MST1,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,AS-01010001,https://www.mgfcompressors.com/dental/dental-suction-systems/surgical-suction-accessories/multisystem-typ-1-mst1.html
CANON-MGF-AS-01010020,MGF,MULTISYSTEM TYP 1 MST1 FLOOR,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,AS-01010020,https://www.mgfcompressors.com/dental/dental-suction-systems/surgical-suction-accessories/multisystem-typ-1-mst1-a-pavimento.html
CANON-MGF-GC-070-OFT-V,MGF,Oil-Free Compressor AT 0.70 kW - 230V 50/60Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,GC-070-OFT-V,https://www.mgfcompressors.com/dental/oil-free-compressors-pumping-units/gruppo-a-secco-at-070-kw-1.html
CANON-MGF-GC-070-OFT-115-V,MGF,Oil-Free Compressor AT 0.70 kW 115V - 110V 60Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,GC-070-OFT-115-V,https://www.mgfcompressors.com/dental/oil-free-compressors-pumping-units/gruppo-a-secco-at-070-kw.html
CANON-MGF-TA-FT-003-C,MGF,Replacement cartridge for sterile filter TA-FT-003 1000 l / min,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,GENERIC_ASSET_REJECTED,TA-FT-003-C,https://www.mgfcompressors.com/dental/oil-free-compressors-accessories/sterile-filters/cartuccia-ricambio-filtro-sterile-lt-min-1000.html
CANON-MGF-TA-FT-002-C,MGF,Replacement sterile filter cartridge 700 l / min,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,GENERIC_ASSET_REJECTED,TA-FT-002-C,https://www.mgfcompressors.com/dental/oil-free-compressors-accessories/sterile-filters/replacement-sterile-filter-cartridge-700-l-min.html
CANON-MGF-TA-FT-004-C,MGF,Replacement sterile filter cartridge lt / min 2000,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,GENERIC_ASSET_REJECTED,TA-FT-004-C,https://www.mgfcompressors.com/dental/oil-free-compressors-accessories/sterile-filters/cartuccia-ricambio-filtro-sterile-lt-min-1000-1.html
CANON-MGF-TA-FT-001-C,MGF,Replacement sterile filter cartridge lt / min 400,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,GENERIC_ASSET_REJECTED,TA-FT-001-C,https://www.mgfcompressors.com/dental/oil-free-compressors-accessories/replacement-sterile-filter-cartridge-lt-min-400.html
CANON-MGF-AS-050-S,MGF,SILENT 1 - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,GENERIC_ASSET_REJECTED,AS-050-S,https://www.mgfcompressors.com/dental/dental-suction-systems/silent-1-as-050-s.html
CANON-MGF-AS-150-S,MGF,SILENT 3 - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,AS-150-S,https://www.mgfcompressors.com/dental/dental-suction-systems/silent-3.html
CANON-MGF-AS-200-S,MGF,SILENT 4 - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,AS-200-S,https://www.mgfcompressors.com/dental/dental-suction-systems/quiet-air-suction-unit/silent-4.html
CANON-MGF-D-SK150-040,MGF,SKY 50/10 GENESI S - 230V 50Hz,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,D-SK150-040,https://www.mgfcompressors.com/dental/pure-air-dental-compressors/genesi-line/sky-50-10-genesi-s.html
CANON-MGF-PR-SK200-040,MGF,SKY 50/15 PRIME S,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,PR-SK200-040,https://www.mgfcompressors.com/dental/pure-air-dental-compressors-medical-compressors/prime-line/sky-50-15-prime-s.html
CANON-MGF-MGF-DENTAL-DENTAL-SUCTION-SYSTEMS-SURGICAL-SUCTION-ACCESSORIES-BARATTOLI-RICAMBIO-PER-MST1-E-DYNAMIC-HTML,MGF,Spare jars for MST1 AND DYNAMIC,MODERATION,,MANUFACTURER_REFERENCE_REQUIRED | PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,,https://www.mgfcompressors.com/dental/dental-suction-systems/surgical-suction-accessories/barattoli-ricambio-per-mst1-e-dynamic.html
CANON-MGF-MGF-DENTAL-CENTRALIZED-SURGICAL-DENTAL-SUCTION-SURGICAL-SUCTION-ACCESSORIES-BARATTOLI-RICAMBIO-PER-MST1-E-DYNA,MGF,Spare jars for MST1 AND DYNAMIC,MODERATION,,MANUFACTURER_REFERENCE_REQUIRED | PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,,https://www.mgfcompressors.com/dental/centralized-surgical-dental-suction/surgical-suction-accessories/barattoli-ricambio-per-mst1-e-dynamic.html
CANON-MGF-TA-FT-003,MGF,Sterile filter 1000 lt/min,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,TA-FT-003,https://www.mgfcompressors.com/dental/oil-free-compressors-accessories/sterile-filters/filtro-sterile-1000-lt-min.html
CANON-MGF-TA-FT-004,MGF,Sterile filter 2000 l / min,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,TA-FT-004,https://www.mgfcompressors.com/dental/oil-free-compressors-accessories/sterile-filters/sterile-filter-2000-l-min.html
CANON-MGF-TA-FT-002,MGF,Sterile filter lt / min 700,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,TA-FT-002,https://www.mgfcompressors.com/dental/oil-free-compressors-accessories/filtro-sterile-lt-min-700.html
CANON-MORITA-MORITA-SET-TRIAUTO-MINI,Morita,Set TriAuto mini,MODERATION,,MANUFACTURER_REFERENCE_REQUIRED | PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,,https://www.jmoritaeurope.de/en/products/endodontic-systems/apex-location-and-canal-preparation-systems/set-triauto-mini/
CANON-MORITA-MORITA-TRIAUTO-MINI,Morita,TriAuto mini,MODERATION,,MANUFACTURER_REFERENCE_REQUIRED | PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,,https://www.jmoritaeurope.de/en/products/endodontic-systems/canal-preparation-systems/triauto-mini/
CANON-MYRAY-MYRAY-CEPHX,MyRay,CephX,MODERATION,,MANUFACTURER_REFERENCE_REQUIRED | PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,,https://www.myray.it/en/radiology-software/cephx
CANON-MYRAY-MYRAY-HY-SCAN,MyRay,Hy-Scan,MODERATION,,MANUFACTURER_REFERENCE_REQUIRED | PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,,https://www.myray.it/en/intraoral-imaging/hy-scan
CANON-MYRAY-MYRAY-RX-DC,MyRay,RX DC,MODERATION,,MANUFACTURER_REFERENCE_REQUIRED | PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,,https://www.myray.it/en/intraoral-imaging/rx-dc
CANON-MYRAY-MYRAY-RX-DC-EXTENDED-WIRELESS,MyRay,RX DC eXTend,MODERATION,,MANUFACTURER_REFERENCE_REQUIRED | PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,,https://www.myray.it/en/intraoral-imaging/rx-dc-extended-wireless
CANON-MYRAY-MYRAY-RX-DC-HYPERSPHERE,MyRay,RX DC HyperSphere,MODERATION,,MANUFACTURER_REFERENCE_REQUIRED | PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,,https://www.myray.it/en/intraoral-imaging/rx-dc-hypersphere
CANON-MYRAY-MYRAY-ZEN-X,MyRay,Zen-X,MODERATION,,MANUFACTURER_REFERENCE_REQUIRED | PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,,https://www.myray.it/en/intraoral-imaging/zen-x
CANON-MYRAY-MYRAY-ZEN-X-DCIS,MyRay,Zen-X DCiS,MODERATION,,MANUFACTURER_REFERENCE_REQUIRED | PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,,https://www.myray.it/en/intraoral-imaging/zen-x-dcis
CANON-NIC-83,NIC,PRG,REJECT,INVALID_PRODUCT_IDENTITY,MANUFACTURER_REFERENCE_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,EXACT_SOURCE_SINGLE_CARD,,https://www.nicdental.com/product/endodontic/engine-used_files/83.html
