brand,manufacturer,canonicalProductName,manufacturerRef,sourceAliases,variantLabel,kzStatus,publishedCard,evidenceUrl,lastChecked,notes
Solventum,Solventum Corporation,3M Clinpro White Varnish,12247BL,3M Clinpro White Varnish,Унидозы 500 × 0.5 мл · вкус дыни,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Solventum,Solventum Corporation,3M Filtek One Bulk Fill Restorative,4866A1,3M Filtek One Bulk Fill Restorative,Шприц 4 г · оттенок A1,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Solventum,Solventum Corporation,3M Filtek One Bulk Fill Restorative,4866A2,3M Filtek One Bulk Fill Restorative,Шприц 4 г · оттенок A2,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Solventum,Solventum Corporation,3M Filtek One Bulk Fill Restorative,4866A3,3M Filtek One Bulk Fill Restorative,Шприц 4 г · оттенок A3,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Solventum,Solventum Corporation,3M Filtek One Bulk Fill Restorative,4866B1,3M Filtek One Bulk Fill Restorative,Шприц 4 г · оттенок B1,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Solventum,Solventum Corporation,3M Filtek One Bulk Fill Restorative,4866C2,3M Filtek One Bulk Fill Restorative,Шприц 4 г · оттенок C2,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Solventum,Solventum Corporation,3M Filtek One Bulk Fill Restorative,4867A1,3M Filtek One Bulk Fill Restorative,Капсулы 20 × 0.2 г · оттенок A1,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Solventum,Solventum Corporation,3M Filtek One Bulk Fill Restorative,4867A2,3M Filtek One Bulk Fill Restorative,Капсулы 20 × 0.2 г · оттенок A2,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Solventum,Solventum Corporation,3M Filtek Universal Restorative,6550CK,3M Filtek Universal Restorative,Набор капсул 90 × 0.2 г · оттенки A1 / A2 / A3 / A3.5 / PO,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Solventum,Solventum Corporation,3M RelyX Universal Resin Cement,56968,3M RelyX Universal Resin Cement,Стартовый набор · 4 шприца × 3.4 г · TR / A1 / A3O / WO,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Solventum,Solventum Corporation,3M RelyX Universal Resin Cement,56969,3M RelyX Universal Resin Cement,Пробный набор · шприц 3.4 г · прозрачный TR,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Solventum,Solventum Corporation,3M RelyX Universal Resin Cement,56970,3M RelyX Universal Resin Cement,Пробный набор · шприц 3.4 г · оттенок A1,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Solventum,Solventum Corporation,3M RelyX Universal Resin Cement,56971,3M RelyX Universal Resin Cement,Шприц 3.4 г · прозрачный TR,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Solventum,Solventum Corporation,3M RelyX Universal Resin Cement,56972,3M RelyX Universal Resin Cement,Шприц 3.4 г · оттенок A1,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Solventum,Solventum Corporation,3M RelyX Universal Resin Cement,56973,3M RelyX Universal Resin Cement,Шприц 3.4 г · опаковый A3O,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Solventum,Solventum Corporation,3M RelyX Universal Resin Cement,56974,3M RelyX Universal Resin Cement,Шприц 3.4 г · белый опаковый WO,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Solventum,Solventum Corporation,3M RelyX Universal Resin Cement,56977,3M RelyX Universal Resin Cement,3 шприца × 3.4 г · прозрачный TR,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Solventum,Solventum Corporation,3M RelyX Universal Resin Cement,56978,3M RelyX Universal Resin Cement,3 шприца × 3.4 г · оттенок A1,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
GC,GC Corporation,GC EQUIA Forte HT,453005,GC EQUIA Forte HT,Стартовый набор · 48 капсул ассорти + Coat 4 мл + Conditioner 5.7 мл,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/equiaforteht,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC EQUIA Forte HT,453010,GC EQUIA Forte HT,Капсулы 48 × 0.13 мл · оттенок A1,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/equiaforteht,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC EQUIA Forte HT,453011,GC EQUIA Forte HT,Капсулы 48 × 0.13 мл · оттенок A2,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/equiaforteht,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC EQUIA Forte HT,453012,GC EQUIA Forte HT,Капсулы 48 × 0.13 мл · оттенок A3,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/equiaforteht,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC EQUIA Forte HT,453013,GC EQUIA Forte HT,Капсулы 48 × 0.13 мл · оттенок A3.5,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/equiaforteht,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC EQUIA Forte HT,453014,GC EQUIA Forte HT,Капсулы 48 × 0.13 мл · оттенок B1,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/equiaforteht,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC EQUIA Forte HT,453015,GC EQUIA Forte HT,Капсулы 48 × 0.13 мл · оттенок B2,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/equiaforteht,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC EQUIA Forte HT,453016,GC EQUIA Forte HT,Капсулы 48 × 0.13 мл · оттенок B3,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/equiaforteht,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC EQUIA Forte HT,453017,GC EQUIA Forte HT,Капсулы 48 × 0.13 мл · оттенок C4,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/equiaforteht,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC FujiCEM Evolve,012948,GC FujiCEM Evolve,Шприц 9.2 г / 5 мл + 15 насадок,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
GC,GC Corporation,GC FujiCEM Evolve,012949,GC FujiCEM Evolve,3 шприца × 9.2 г / 5 мл · для ручного смешивания,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
GC,GC Corporation,GC FujiCEM Evolve,012950,GC FujiCEM Evolve,3 шприца × 9.2 г / 5 мл + 45 насадок,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
GC,GC Corporation,GC FujiCEM Evolve,012954,GC FujiCEM Evolve,Смесительные насадки · 15 шт.,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
GC,GC Corporation,GC FujiCEM Evolve,012955,GC FujiCEM Evolve,Эндодонтические насадки · 15 шт.,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
GC,GC Corporation,GC G-ænial A'CHORD,952258,GC G-ænial A'CHORD,Набор шприцев 5 × 4 г · A2 / A3 / AO2 / AE / JE,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialachord,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-ænial A'CHORD,952259,GC G-ænial A'CHORD,Набор шприцев 5 × 4 г · A1 / A2 / A3 / A3.5 / A4,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialachord,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-ænial A'CHORD,952260,GC G-ænial A'CHORD,Пробный набор 3 × 4 г · A2 × 2 + A3,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialachord,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-ænial A'CHORD,952261,GC G-ænial A'CHORD,Пробный набор 3 × 4 г · A3 × 2 + A2,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialachord,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-ænial A'CHORD,952262,GC G-ænial A'CHORD,Набор Bleach 3 × 4 г · BW / BOW / JE,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialachord,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-ænial A'CHORD,952263,GC G-ænial A'CHORD,Капсулы 75 × 0.3 г · A2 / A3 / AO2 / AE / JE,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialachord,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-ænial A'CHORD,952264,GC G-ænial A'CHORD,Капсулы 75 × 0.3 г · A1 / A2 / A3 / A3.5 / A4,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialachord,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-ænial A'CHORD,952265,GC G-ænial A'CHORD,Пробный набор 45 капсул × 0.3 г · A2 × 30 + A3 × 15,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialachord,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-ænial A'CHORD,952266,GC G-ænial A'CHORD,Пробный набор 45 капсул × 0.3 г · A3 × 30 + A2 × 15,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialachord,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-CEM ONE,10037117,GC G-CEM ONE,Универсальный набор · шприцы TR и A2 по 4.6 г + G-Premio BOND 5 мл + G-Multi Primer 5 мл,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gcemone,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-CEM ONE,013670,GC G-CEM ONE,Стартовый набор · шприц 4.6 г · оттенок A2,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gcemone,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-CEM ONE,013671,GC G-CEM ONE,Стартовый набор · шприц 4.6 г · прозрачный TR,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gcemone,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-CEM ONE,013672,GC G-CEM ONE,Системный набор · шприцы TR и A2 по 4.6 г + AEP 4 мл + G-Multi Primer 5 мл,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gcemone,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-CEM ONE,013673,GC G-CEM ONE,2 шприца × 4.6 г · оттенок A2,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gcemone,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-CEM ONE,013674,GC G-CEM ONE,2 шприца × 4.6 г · прозрачный TR,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gcemone,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-CEM ONE,013675,GC G-CEM ONE,Шприц 4.6 г · опаковый A3,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gcemone,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-CEM ONE,013676,GC G-CEM ONE,Шприц 4.6 г · белый опаковый,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gcemone,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-Premio BOND,012696,GC G-Premio BOND,Флакон 5 мл,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gpremiobond,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-Premio BOND,012691,GC G-Premio BOND,Набор · флакон 5 мл + 50 аппликаторов + 20 лунок,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gpremiobond,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-Premio BOND,009276,GC G-Premio BOND,Унидозы 50 × 0.1 мл + аппликаторы,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gpremiobond,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
GC,GC Corporation,GC G-Premio BOND,009552,GC G-Premio BOND,DCA · флакон 3 мл,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gpremiobond,2026-07-22,Региональная страница KZ и официальный реестр GC подтверждают вариант
Kerr,Kerr Corporation,Kerr Harmonize,36633,Kerr Harmonize,Стартовый набор · 4 шприца × 4 г · оттенки A2 / A3 / A3.5,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Kerr,Kerr Corporation,Kerr Harmonize,36634,Kerr Harmonize,Стартовый набор · 40 унидоз × 0.25 г · оттенки A2 / A3 / A3.5,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Kerr,Kerr Corporation,Kerr Harmonize,36635,Kerr Harmonize,Расширенный набор · 8 шприцев × 4 г · 8 оттенков,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Kerr,Kerr Corporation,Kerr Maxcem Elite Chroma,36371,Kerr Maxcem Elite Chroma,Стандартный набор · 4 шприца × 5 г · прозрачный × 2 / белый / жёлтый,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Kerr,Kerr Corporation,Kerr Maxcem Elite Chroma,36372,Kerr Maxcem Elite Chroma,2 шприца × 5 г · прозрачный,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Kerr,Kerr Corporation,Kerr Maxcem Elite Chroma,36373,Kerr Maxcem Elite Chroma,2 шприца × 5 г · белый,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Kerr,Kerr Corporation,Kerr Maxcem Elite Chroma,36374,Kerr Maxcem Elite Chroma,2 шприца × 5 г · жёлтый,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Kerr,Kerr Corporation,Kerr OptiBond Universal,36517,Kerr OptiBond Universal,Набор · флакон 5 мл + протравка 3 г + принадлежности,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Kerr,Kerr Corporation,Kerr OptiBond Universal,36518,Kerr OptiBond Universal,Набор унидоз 100 × 0.18 мл + протравка 3 г,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Kerr,Kerr Corporation,Kerr OptiBond Universal,36519,Kerr OptiBond Universal,Флакон 5 мл,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
NSK,Nakanishi Inc.,NSK S-Max M900,M900L,NSK S-Max M900,Для соединения NSK · с подсветкой,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
NSK,Nakanishi Inc.,NSK S-Max M900,M900KL,NSK S-Max M900,Для соединения KaVo · с подсветкой,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
NSK,Nakanishi Inc.,NSK S-Max M900,M900ML,NSK S-Max M900,Для соединения Morita α · с подсветкой,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
NSK,Nakanishi Inc.,NSK S-Max M900,M900YL,NSK S-Max M900,Для соединения Yoshida · с подсветкой,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
NSK,Nakanishi Inc.,NSK S-Max M900,M900FL,NSK S-Max M900,Для соединения Osada Fine · с подсветкой,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
NSK,Nakanishi Inc.,NSK S-Max M900,M900SL,NSK S-Max M900,Для соединения Dentsply Sirona · с подсветкой,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
NSK,Nakanishi Inc.,NSK Ti-Max Z990,Z990L,NSK Ti-Max Z990,Для соединения NSK · с подсветкой,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
NSK,Nakanishi Inc.,NSK Ti-Max Z990,Z990KL,NSK Ti-Max Z990,Для соединения KaVo · с подсветкой,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
NSK,Nakanishi Inc.,NSK Ti-Max Z990,Z990ML,NSK Ti-Max Z990,Для соединения Morita α · с подсветкой,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
NSK,Nakanishi Inc.,NSK Ti-Max Z990,Z990YL,NSK Ti-Max Z990,Для соединения Yoshida · с подсветкой,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
NSK,Nakanishi Inc.,NSK Ti-Max Z990,Z990FL,NSK Ti-Max Z990,Для соединения Osada Fine · с подсветкой,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
NSK,Nakanishi Inc.,NSK Ti-Max Z990,Z990SL,NSK Ti-Max Z990,Для соединения Dentsply Sirona · с подсветкой,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
NSK,Nakanishi Inc.,NSK Varios 970,VA970,NSK Varios 970,Базовая комплектация Varios 970,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
NSK,Nakanishi Inc.,NSK Varios Combi Pro2,VCP2,NSK Varios Combi Pro2,Базовая комплектация Varios Combi Pro2,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
Planmeca,Planmeca Oy,Planmeca Pro50,Pro50,Planmeca Pro50,Стоматологическая установка · базовая комплектация Pro50,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2750,VOCO Admira Fusion,Набор шприцев 5 × 3 г · A1 / A2 / A3 / A3.5 / x-tra,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2778,VOCO Admira Fusion,Пробный набор · 9 капсул × 0.2 г + Flow 2 г + x-tra,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2780,VOCO Admira Fusion,Набор капсул 75 × 0.2 г · A1 / A2 / A3 / A3.5 / x-tra,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2754,VOCO Admira Fusion,Шприц 3 г · оттенок A1,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2782,VOCO Admira Fusion,Капсулы 15 × 0.2 г · оттенок A1,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2755,VOCO Admira Fusion,Шприц 3 г · оттенок A2,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2783,VOCO Admira Fusion,Капсулы 15 × 0.2 г · оттенок A2,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2756,VOCO Admira Fusion,Шприц 3 г · оттенок A3,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2784,VOCO Admira Fusion,Капсулы 15 × 0.2 г · оттенок A3,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2758,VOCO Admira Fusion,Шприц 3 г · оттенок A3.5,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2786,VOCO Admira Fusion,Капсулы 15 × 0.2 г · оттенок A3.5,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2759,VOCO Admira Fusion,Шприц 3 г · оттенок A4,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2787,VOCO Admira Fusion,Капсулы 15 × 0.2 г · оттенок A4,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2762,VOCO Admira Fusion,Шприц 3 г · оттенок B1,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2790,VOCO Admira Fusion,Капсулы 15 × 0.2 г · оттенок B1,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2763,VOCO Admira Fusion,Шприц 3 г · оттенок B2,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2791,VOCO Admira Fusion,Капсулы 15 × 0.2 г · оттенок B2,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2764,VOCO Admira Fusion,Шприц 3 г · оттенок B3,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2792,VOCO Admira Fusion,Капсулы 15 × 0.2 г · оттенок B3,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2766,VOCO Admira Fusion,Шприц 3 г · оттенок C2,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2794,VOCO Admira Fusion,Капсулы 15 × 0.2 г · оттенок C2,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2768,VOCO Admira Fusion,Шприц 3 г · оттенок D3,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2796,VOCO Admira Fusion,Капсулы 15 × 0.2 г · оттенок D3,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2770,VOCO Admira Fusion,Шприц 3 г · опаковый A1,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2798,VOCO Admira Fusion,Капсулы 15 × 0.2 г · опаковый A1,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2771,VOCO Admira Fusion,Шприц 3 г · опаковый A2,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2799,VOCO Admira Fusion,Капсулы 15 × 0.2 г · опаковый A2,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2772,VOCO Admira Fusion,Шприц 3 г · опаковый A3,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2800,VOCO Admira Fusion,Капсулы 15 × 0.2 г · опаковый A3,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2773,VOCO Admira Fusion,Шприц 3 г · опаковый A3.5,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2801,VOCO Admira Fusion,Капсулы 15 × 0.2 г · опаковый A3.5,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2775,VOCO Admira Fusion,Шприц 3 г · Bleach Light,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2803,VOCO Admira Fusion,Капсулы 15 × 0.2 г · Bleach Light,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2776,VOCO Admira Fusion,Шприц 3 г · режущий край,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
VOCO,VOCO GmbH,VOCO Admira Fusion,2804,VOCO Admira Fusion,Капсулы 15 × 0.2 г · режущий край,KZ_CONFIRMATION_REQUIRED,YES,,,Official reference retained; Kazakhstan availability has not been confirmed
